ENSEMBL	SYMBOL	TXCHROM	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000033966	Cdkl4	chr17	0.921207968097997	-0.800269445720623	0.865963981659243	0.405166333814406	0.999691296273799	-4.59591152743045
ENSMUSG00000035057	Mgat4d	chr8	-0.151241728875675	5.67436499222051	-0.865953578943612	0.405171794097119	0.999691296273799	-4.63130206925668
ENSMUSG00000048416	Mlf1	chr3	0.399112590619831	3.16354913261275	0.865673010185837	0.405319080819145	0.999691296273799	-4.60297578109524
ENSMUSG00000027639	Samhd1	chr2	-0.158680853137577	5.57594526649538	-0.865653327692438	0.405329414666942	0.999691296273799	-4.63064873554332
ENSMUSG00000020077	Srgn	chr10	0.304700995701053	3.47275156532075	0.86553066389745	0.405393820570212	0.999691296273799	-4.60500031161114
ENSMUSG00000109511	Nup62	chr7	0.843914601359719	-0.34318548276935	0.865513437425156	0.405402866068328	0.999691296273799	-4.59614461664726
ENSMUSG00000034800	Zfp661	chr2	0.79426834611396	0.392592154100252	0.865450432647463	0.405435950602531	0.999691296273799	-4.5966136938423
ENSMUSG00000066272	Or51a25	chr7	-0.488814056618241	2.11973708712689	-0.865396016614391	0.405464526571263	0.999691296273799	-4.59938858570339
ENSMUSG00000051236	Msrb3	chr10	1.0081558247178	-0.689834885041979	0.865373063339593	0.405476580638015	0.999691296273799	-4.59595405697152
ENSMUSG00000109354	Or2ag2	chr7	0.695178136235132	0.721853620860733	0.865265865756529	0.4055328794089	0.999691296273799	-4.59691486177264
ENSMUSG00000024270	Slc39a6	chr18	0.470185696890216	1.41505069236433	0.864987793045424	0.405678944434016	0.999691296273799	-4.59851156451184
ENSMUSG00000028217	Cdh17	chr4	-0.724392694210263	0.425260027310859	-0.864959761349502	0.405693670813316	0.999691296273799	-4.59722462929922
ENSMUSG00000021139	S2bpcox16	chr12	-0.874460823643011	0.104792533667972	-0.864899036039301	0.405725573949786	0.999691296273799	-4.59624113566858
ENSMUSG00000063821	Dusp29	chr14	-0.496697766388235	2.301133582171	-0.864890871186592	0.405729863632913	0.999691296273799	-4.59978196015357
ENSMUSG00000047648	Fbxo30	chr10	-0.169428626473595	5.67454936550979	-0.864800633445662	0.405777275160952	0.999691296273799	-4.63002311200158
ENSMUSG00000022035	Ccdc25	chr14	-0.367885381998191	2.57438965075816	-0.864793409843016	0.405781070654743	0.999691296273799	-4.60174884992517
ENSMUSG00000043631	Ecm2	chr13	-0.162198046189959	5.44065866501659	-0.864573918955004	0.40589640918838	0.999691296273799	-4.62827959561453
ENSMUSG00000024376	Epb41l4a	chr18	0.851464949105352	-0.639831824164529	0.864504592978237	0.405932843395884	0.999691296273799	-4.5960959042268
ENSMUSG00000038811	Gngt2	chr11	0.429050829644087	2.29327358206588	0.864310315770743	0.406034957501765	0.999691296273799	-4.59957985699437
ENSMUSG00000021706	Zfyve16	chr13	-0.266302849107477	4.46833718396819	-0.86417971477092	0.406103612583354	0.999691296273799	-4.61147400235798
ENSMUSG00000047502	Mroh7	chr4	0.170642370952293	5.31276884743858	0.864160770250787	0.406113572104742	0.999691296273799	-4.62736448390367
ENSMUSG00000026495	Efcab2	chr1	0.298994174660554	3.08363037210274	0.863986324111837	0.406205289834937	0.999691296273799	-4.60364542847143
ENSMUSG00000025405	Inhbc	chr10	-0.159891390935216	5.49174895652647	-0.863957389302836	0.406220504119873	0.999691296273799	-4.6299726176893
ENSMUSG00000041609	Bicdl1	chr5	-0.204198344936144	4.75763519388132	-0.863666453511465	0.406373503400782	0.999691296273799	-4.61832731550661
ENSMUSG00000027776	Il12a	chr3	0.673778438766746	1.09249450002007	0.863568158898244	0.406425204115783	0.999691296273799	-4.59739432872771
ENSMUSG00000042564	Fam227a	chr15	-0.123193016332211	7.5842293008675	-0.863484446157835	0.406469238635698	0.999691296273799	-4.65212552093816
ENSMUSG00000025369	Smarcc2	chr10	-0.131451155573525	7.11357301047616	-0.863390371316624	0.406518727702485	0.999691296273799	-4.64936396370544
ENSMUSG00000002731	Prkra	chr2	-0.746855372907759	0.248978706259497	-0.863169195174256	0.406635095936484	0.999691296273799	-4.59645758513066
ENSMUSG00000021494	Ddx41	chr13	-0.154882576474579	6.38495844608014	-0.863146098394675	0.406647249241122	0.999691296273799	-4.64334171713021
ENSMUSG00000046402	Rbp1	chr9	0.217112163051514	4.40142465404886	0.863121675873333	0.406660100407723	0.999691296273799	-4.61166451345097
ENSMUSG00000059430	Actg2	chr6	-0.236727040254584	3.92122566746587	-0.862994607725827	0.406726968320686	0.999691296273799	-4.60812399167365
ENSMUSG00000015522	Arnt	chr3	0.175715836271777	4.86424751787853	0.86298412078937	0.406732487265478	0.999691296273799	-4.61986743376678
ENSMUSG00000040263	Klhdc4	chr8	0.305447433900411	5.58537218709214	0.862829625290107	0.406813799302033	0.999691296273799	-4.62849549345286
ENSMUSG00000028455	Stoml2	chr4	0.140199851781875	6.50630747347584	0.862584146505084	0.406943019247583	0.999691296273799	-4.64404201569463
ENSMUSG00000063277	Gm10128	NA	1.24857884656166	-2.36125325617411	0.862424604729723	0.407027016976073	0.999691296273799	-4.59569128801518
ENSMUSG00000040809	Chil3	chr3	-1.30434130595033	-1.18669703445836	-0.862423086074207	0.407027816595285	0.999691296273799	-4.59568477558475
ENSMUSG00000039233	Tbce	chr13	0.172488742127724	5.39175624845739	0.861891283597106	0.40730789289782	0.999691296273799	-4.62562333280751
ENSMUSG00000057816	Cfap299	chr5	1.16207696272462	-0.988457594236035	0.86185196079478	0.407328607649603	0.999691296273799	-4.59588142109401
ENSMUSG00000001632	Brpf1	chr6	0.325787192786676	3.14911924056932	0.861809806894054	0.407350814584894	0.999691296273799	-4.6036233190354
ENSMUSG00000024667	Tmem216	chr19	-0.133004706083255	6.57116519287468	-0.861581988937851	0.407470844761844	0.999691296273799	-4.64482865345971
ENSMUSG00000048756	Foxo3	chr10	1.10537684803713	-0.600683153604387	0.861308817869377	0.407614801832131	0.999691296273799	-4.5959536211029
ENSMUSG00000006574	Slc4a1	chr11	0.193595052185192	4.59035288150061	0.861193000188314	0.407675846471507	0.999691296273799	-4.61658072283021
ENSMUSG00000033909	Usp36	chr11	-0.129860281579186	8.29727920324757	-0.861016764828858	0.40776874771832	0.999691296273799	-4.65586045901834
ENSMUSG00000058407	Txndc9	chr1	-0.152780770014664	5.57248462368076	-0.860991078458325	0.40778228931361	0.999691296273799	-4.62926662209211
ENSMUSG00000113267	ENSMUSG00000113267	NA	-1.40597850355626	-2.01131834503971	-0.860922844849628	0.407818262870184	0.999691296273799	-4.59555979472703
ENSMUSG00000026976	Pax8	chr2	-0.713874351050694	-0.0103789312369344	-0.860902807721301	0.407828827088925	0.999691296273799	-4.59695781989655
ENSMUSG00000021245	Mlh3	chr12	-0.149145106673069	6.20161939357175	-0.860799771771259	0.407883153898852	0.999691296273799	-4.64022786562394
ENSMUSG00000040412	Elapor1	chr3	0.338068446550297	3.27321793180683	0.860735382131024	0.407917106528368	0.999691296273799	-4.6041853405234
ENSMUSG00000052833	Sae1	chr7	0.159542619608432	5.57773504724651	0.860518805991111	0.408031321150151	0.999691296273799	-4.62708529471946
ENSMUSG00000031787	Katnb1	chr8	-0.191499037002511	4.49862734080275	-0.859937283260372	0.408338103404281	0.999691296273799	-4.61639185805395
ENSMUSG00000025754	Agbl1	chr7	1.22227540068379	-1.21969953883719	0.859907115061671	0.408354022914975	0.999691296273799	-4.59566837007069
ENSMUSG00000032523	Hhatl	chr9	0.874877567787384	0.118619564843108	0.859846092217875	0.40838622545931	0.999691296273799	-4.59648861381457
ENSMUSG00000078676	Casc3	chr11	-0.157736408127788	5.33809648202773	-0.859822740739782	0.408398548793507	0.999691296273799	-4.62767107609569
ENSMUSG00000050821	Fam131a	chr16	0.32877088745466	3.17188802101882	0.859682993770063	0.408472303099876	0.999691296273799	-4.60376094581583
ENSMUSG00000059475	Zfp426	chr9	0.43244285823349	2.26389983400868	0.859575486087724	0.408529048632287	0.999691296273799	-4.60010408237987
ENSMUSG00000016194	Hsd11b1	chr1	-1.44019063501421	-2.71179161569222	-0.859538765355072	0.40854843208052	0.999691296273799	-4.59544456496971
ENSMUSG00000045973	Slc25a51	chr4	-0.147332867446115	8.97024209940599	-0.85944197777014	0.408599525483857	0.999691296273799	-4.65777385075373
ENSMUSG00000016018	Mtrex	chr13	-0.190190451734963	5.05260963704075	-0.859440159199633	0.40860048553449	0.999691296273799	-4.62391875165085
ENSMUSG00000003604	Aven	chr2	-0.143278537768357	5.76380474635677	-0.85917964614344	0.408738030133703	0.999691296273799	-4.63471960611914
ENSMUSG00000014245	Pigl	chr11	-0.14413927605179	7.28861731611746	-0.858902305295819	0.408884493998632	0.999691296273799	-4.65120166434884
ENSMUSG00000013593	Ndufs2	chr1	0.769991060352516	0.0999622352898885	0.858739277511492	0.408970605718602	0.999691296273799	-4.59643191680333
ENSMUSG00000058052	Defb35	chr8	-0.981677610811292	-0.604655135711193	-0.858689031786196	0.408997148133001	0.999691296273799	-4.59603767600234
ENSMUSG00000027428	Rbbp9	chr2	0.475445579548671	2.0538484478993	0.858207091171039	0.40925179380181	0.999691296273799	-4.59963558602313
ENSMUSG00000004364	Cul3	chr1	-0.169269180751378	5.426416772321	-0.858160875222207	0.409276218843057	0.999691296273799	-4.62683085153429
ENSMUSG00000040429	Mterf1a	chr5	0.507157042529022	1.96320866385312	0.85804240323101	0.409338835590298	0.999691296273799	-4.59913906480855
ENSMUSG00000025060	Slk	chr19	0.123419125026137	7.09253772129668	0.858033500022884	0.409343541521924	0.999691296273799	-4.64971445638035
ENSMUSG00000058715	Fcer1g	chr1	0.143841303920508	6.14220023171075	0.857903318199248	0.409412355384985	0.999691296273799	-4.63997328920962
ENSMUSG00000056851	Pcbp2	chr15	0.489954537559308	1.30743531619233	0.85760917039794	0.409567870294897	0.999691296273799	-4.59803695441775
ENSMUSG00000078442	Tektl1	chr10	-0.160249789987851	5.38468516960947	-0.857540694319528	0.409604079115314	0.999691296273799	-4.62945861021427
ENSMUSG00000030357	Fkbp4	chr6	-0.222751028479481	5.25324980580794	-0.857499985730335	0.409625606057382	0.999691296273799	-4.62700703827312
ENSMUSG00000039063	Echdc3	chr2	-0.714006934844157	0.775594967154822	-0.857406165076974	0.409675221899026	0.999691296273799	-4.59711689017724
ENSMUSG00000061665	Cd2ap	chr17	-0.855734863340207	0.225826982098801	-0.857276941316643	0.409743566900364	0.999691296273799	-4.59641864426007
ENSMUSG00000004044	Cavin1	chr11	-0.244192543816367	4.29885282818571	-0.857172410179663	0.409798857915335	0.999691296273799	-4.61121767804972
ENSMUSG00000049670	Morn4	chr19	-0.803167063796366	-0.218913780750103	-0.857014065618297	0.409882622817173	0.999691296273799	-4.59626193092652
ENSMUSG00000025134	Alyref	chr11	0.149453341874619	7.20859801782211	0.856852651052298	0.409968023731395	0.999691296273799	-4.65189683774839
ENSMUSG00000027326	Knl1	chr2	-0.149182923165578	5.96784873464257	-0.856749987266553	0.410022347179773	0.999691296273799	-4.63880540812352
ENSMUSG00000051007	Gatd1	chr7	0.601524226468207	0.684124839325163	0.856549476151104	0.410128459594964	0.999691296273799	-4.59700507636663
ENSMUSG00000035237	Lcat	chr8	-0.279670659769285	3.74056227186528	-0.856510610667711	0.410149029740515	0.999691296273799	-4.60798648081802
ENSMUSG00000046971	Pla2g4f	chr2	-0.183375011154369	5.57497172779872	-0.85632343277569	0.410248106283705	0.999691296273799	-4.62673891199422
ENSMUSG00000005899	Smpd4	chr16	0.220356584651237	4.60982585308258	0.856314727645933	0.410252714457007	0.999691296273799	-4.61492522070832
ENSMUSG00000004268	Emg1	chr6	-0.272623081958022	3.93718589369768	-0.856232964734832	0.410295998429037	0.999691296273799	-4.60847406550685
ENSMUSG00000016028	Celsr1	chr15	-0.269486706876774	4.10708131266543	-0.855943412985516	0.410449307401468	0.999691296273799	-4.61121004874526
ENSMUSG00000074502	Ubtfl1	chr9	0.178227267593097	5.34586503276617	0.855584765064515	0.410639254621596	0.999691296273799	-4.63076735544329
ENSMUSG00000037095	Lrg1	chr17	-0.290926346351636	3.93807808508279	-0.855368306906133	0.410753924115775	0.999691296273799	-4.6102475138907
ENSMUSG00000066191	Anks6	chr4	0.173406294924532	5.22131546963012	0.855342541664728	0.410767574792585	0.999691296273799	-4.62704920971628
ENSMUSG00000025189	Cnnm1	chr19	-0.479516647855883	1.81334894423126	-0.855300450376261	0.410789875830854	0.999691296273799	-4.59866908864576
ENSMUSG00000046442	Ppm1e	chr11	-0.182538561836137	5.89401518757774	-0.855292554051545	0.410794059596605	0.999691296273799	-4.63649348222691
ENSMUSG00000078670	Fam174b	chr7	-0.345123778192358	2.43700588405776	-0.854892421777615	0.41100610236468	0.999691296273799	-4.60158026503667
ENSMUSG00000037580	Gch1	chr14	-0.170640297143754	5.85616691000555	-0.854625273748925	0.411147713889743	0.999691296273799	-4.63518761023838
ENSMUSG00000050641	BC048562	chr9	-0.301552387498007	3.53086663084461	-0.854349356466285	0.411294008608381	0.999691296273799	-4.60620124131142
ENSMUSG00000030402	Ppm1n	chr7	-0.883486712702258	-0.31513235567265	-0.854271627998752	0.411335227564076	0.999691296273799	-4.596308087407
ENSMUSG00000052942	Glis3	chr19	-0.366509524587319	4.32393512084893	-0.854232239755802	0.411356115990155	0.999691296273799	-4.61209582132128
ENSMUSG00000034445	Cyb561a3	chr19	0.352812444421694	2.73530255482372	0.85421106607212	0.41136734514383	0.999691296273799	-4.6021058996049
ENSMUSG00000051351	Zfp46	chr4	0.137764623873426	6.57764180885366	0.854021426799418	0.411467926826378	0.999691296273799	-4.64541164239987
ENSMUSG00000056306	Sertm1	chr3	-0.202153428506502	4.61345869914895	-0.853955139268342	0.411503088620462	0.999691296273799	-4.6177485937195
ENSMUSG00000096682	Ifna5	chr4	1.67326518523936	-2.30551674966235	0.85392059526669	0.41152141307101	0.999691296273799	-4.59552896104669
ENSMUSG00000073658	Crygb	chr1	-1.4856716165639	-2.02088020824457	-0.853801697028001	0.411584488883137	0.999691296273799	-4.59554913873621
ENSMUSG00000006301	Tmbim1	chr1	-0.392203147543648	2.19574323113788	-0.85366227804681	0.411658459347069	0.999691296273799	-4.60030380137891
ENSMUSG00000028293	Slc35a1	chr4	0.167484830481105	5.34362689956999	0.853631964039769	0.411674544010701	0.999691296273799	-4.62765210089678
ENSMUSG00000028834	Trim63	chr4	-1.31586770932222	-1.24062455251216	-0.853258034151557	0.411872986875938	0.999691296273799	-4.59567944128796
ENSMUSG00000024029	Tff3	chr17	-0.342293535535318	2.40014957779074	-0.853230597286769	0.411887550045456	0.999691296273799	-4.60143870371201
ENSMUSG00000047911	Npm2	chr14	-0.468614115861586	1.29843445783928	-0.852815534061549	0.41210790335214	0.999691296273799	-4.59849517548418
ENSMUSG00000024660	Incenp	chr19	-0.156008934055537	6.40033263812825	-0.85260999039732	0.412217054181529	0.999691296273799	-4.64375155565355
ENSMUSG00000038451	Spsb2	chr6	1.30262961460562	-2.18171567086981	0.852576043388507	0.412235083106935	0.999691296273799	-4.59566583362282
ENSMUSG00000039308	Ndst2	chr14	0.361812149840682	3.66120771434675	0.852533760601045	0.412257539829987	0.999691296273799	-4.60664317808991
ENSMUSG00000020388	Pdlim4	chr11	-0.344937212281905	2.86226968970911	-0.852498272249678	0.412276388613789	0.999691296273799	-4.60303527642632
ENSMUSG00000091863	Cldn34a	chrX	-0.601911728533337	1.60058351537949	-0.852431612662655	0.412311794827057	0.999691296273799	-4.59867467354979
ENSMUSG00000033268	Duox1	chr2	-0.165586958145988	7.73769718606384	-0.852130354552693	0.412471833635326	0.999691296273799	-4.65498939581836
ENSMUSG00000038732	Mboat1	chr13	-0.869127219292086	0.128584441306854	-0.851862820249176	0.412613992440768	0.999691296273799	-4.5963578485157
ENSMUSG00000063011	Msln	chr17	-0.225532146046364	4.19489425866238	-0.851764248212801	0.41266637869446	0.999691296273799	-4.61085562467659
ENSMUSG00000000957	Mmp14	chr14	0.165018988066353	5.72818668997693	0.85154446450241	0.412783199281633	0.999691296273799	-4.63150997890333
ENSMUSG00000050730	Arhgap42	chr9	0.19222724946498	6.3996647949924	0.851493328733082	0.412810382442845	0.999691296273799	-4.64560871101011
ENSMUSG00000007591	Tssk4	chr14	-0.18232087969445	4.88041072259392	-0.85126866018185	0.412929827903867	0.999691296273799	-4.62032058197516
ENSMUSG00000024235	Map3k8	chr18	-0.123313273927419	7.95731613099968	-0.851243537536062	0.412943185859959	0.999691296273799	-4.65730383677654
ENSMUSG00000033653	Vps8	chr16	0.322139510836685	3.0442930083468	0.85095016349213	0.413099197350647	0.999691296273799	-4.60404635262358
ENSMUSG00000050088	1600012H06Rik	chr17	-1.78827660838989	-3.17001650212923	-0.850940839475963	0.413104156362906	0.999691296273799	-4.59541769529488
ENSMUSG00000038871	Bpgm	chr6	-0.487291405928431	1.63904304868	-0.850741994820431	0.413209922212643	0.999691296273799	-4.5984126354899
ENSMUSG00000029603	Dtx1	chr5	-0.278493996144175	3.45773350112675	-0.85065892126726	0.413254114618587	0.999691296273799	-4.60565659216503
ENSMUSG00000032870	Smap2	chr4	0.277929973412787	3.43353707153711	0.850610477276648	0.413279886708798	0.999691296273799	-4.60671016389427
ENSMUSG00000090150	Acad11	chr9	0.423264150708871	1.93938686762479	0.85033289726609	0.41342757959143	0.999691296273799	-4.60008336761813
ENSMUSG00000006335	Tfpt	chr7	0.200991540729151	4.75621819979365	0.850186116349482	0.413505692210796	0.999691296273799	-4.62032039081318
ENSMUSG00000030835	Nomo1	chr7	-0.133524083140983	9.49578196336235	-0.850031219975285	0.413588134469188	0.999691296273799	-4.66022359975782
ENSMUSG00000039715	Dync2i2	chr2	-0.163074967327035	5.74685875513807	-0.849695449423685	0.413766883607917	0.999691296273799	-4.63458215434064
ENSMUSG00000037594	Clba1	chr12	0.200173642271531	5.6760718776779	0.849517931403613	0.413861407321396	0.999691296273799	-4.63611120167634
ENSMUSG00000067704	Wfdc13	chr2	-1.552444002327	-1.76576647709913	-0.849495399381143	0.413873406079388	0.999691296273799	-4.59561679228783
ENSMUSG00000089704	Galnt2	chr8	0.29667390894186	3.06038028740522	0.849228483657572	0.414015561997548	0.999691296273799	-4.60340883182555
ENSMUSG00000070000	Fcho1	chr8	-0.141364390372922	7.77590011489926	-0.8491289798549	0.414068564900879	0.999691296273799	-4.65680259424532
ENSMUSG00000028964	Park7	chr4	0.967500300522734	-0.883731910971236	0.848839981511917	0.414222532268297	0.999691296273799	-4.59593074287142
ENSMUSG00000030713	Klk7	chr7	-0.340777532756212	2.64435620422733	-0.848447503313975	0.414431691721291	0.999691296273799	-4.6020829587428
ENSMUSG00000006469	Slc34a3	chr2	-0.816133694334698	-0.294804879874278	-0.848412107879557	0.414450558160748	0.999691296273799	-4.59627594950573
ENSMUSG00000058267	Mrps14	chr1	1.08953109101041	-1.08505826654405	0.848412034764047	0.414450597133305	0.999691296273799	-4.59578423121274
ENSMUSG00000038618	Rassf7	chr7	1.44582842023521	-2.41322271932746	0.848332056965544	0.414493228959811	0.999691296273799	-4.59550163447074
ENSMUSG00000008307	1700109H08Rik	chr5	-0.217568418804805	4.30680413491829	-0.847790007496322	0.414782244205718	0.999691296273799	-4.61336653232748
ENSMUSG00000024811	Tnks2	chr19	-0.116326172769476	7.46747712635846	-0.847623804442524	0.414870889234268	0.999691296273799	-4.65494998878232
ENSMUSG00000022201	Zfr	chr15	-0.122566824995348	9.2191271214856	-0.847448836537667	0.4149642228506	0.999691296273799	-4.66091833790757
ENSMUSG00000056162	Cndp1	chr18	-0.156600456575197	5.96060508147858	-0.847443724332253	0.414966950081707	0.999691296273799	-4.64130344014795
ENSMUSG00000020000	Moxd1	chr10	-0.140120726877035	6.84303890807762	-0.847336844160935	0.415023970696483	0.999691296273799	-4.65034170253288
ENSMUSG00000049553	Polr1a	chr6	0.136203672048882	7.56296773557322	0.847148533095012	0.415124447596444	0.999691296273799	-4.65583290734235
ENSMUSG00000041841	Rpl37rt	chr5	0.307257065736491	3.24407115016263	0.84683280696763	0.415292946034247	0.999691296273799	-4.60471549266068
ENSMUSG00000029675	Eln	chr5	0.310688954258123	4.17863370109911	0.846745369460195	0.415339618320064	0.999691296273799	-4.61271235938491
ENSMUSG00000027665	Pik3ca	chr3	-0.128751811263185	6.84819071171163	-0.846701500740991	0.415363035844873	0.999691296273799	-4.65109617289399
ENSMUSG00000048251	Bcl11b	chr12	-1.35306377609101	-1.7960291106203	-0.846633649627961	0.415399257146384	0.999691296273799	-4.59559548327206
ENSMUSG00000030154	Klrb1f	chr6	-0.962738079229416	-0.271061716713257	-0.846369268835444	0.41554041321033	0.999691296273799	-4.5964385052173
ENSMUSG00000026788	Zbtb43	chr2	-0.55417402504847	2.15105096377372	-0.846340349310763	0.415555855653609	0.999691296273799	-4.59993654290227
ENSMUSG00000005202	Shbg	chr11	-0.920553102098551	-0.717609863276888	-0.846255056898261	0.415601402337724	0.999691296273799	-4.5959935037882
ENSMUSG00000039058	Ak5	chr3	0.134980715266855	6.46983077793706	0.846117795540727	0.415674707836285	0.999691296273799	-4.64553501046364
ENSMUSG00000034063	4930590J08Rik	chr6	-0.179074245441704	4.87002830452914	-0.845890815918702	0.415795947211078	0.999691296273799	-4.62158033557566
ENSMUSG00000002346	Slc25a42	chr8	0.25245552676849	3.82308935770896	0.845788829784931	0.415850430065807	0.999691296273799	-4.61031315778775
ENSMUSG00000003380	Rabac1	chr7	1.31068012583718	-2.04038285311065	0.845597409495644	0.415952703279171	0.999691296273799	-4.59566327577594
ENSMUSG00000096141	Dnah7a	chr1	0.656254022272192	0.901028326268922	0.845210774422145	0.416159328781192	0.999691296273799	-4.59730965550438
ENSMUSG00000046058	Eid2	chr7	-0.493271784141642	1.8979759277174	-0.845185003127047	0.416173103935651	0.999691296273799	-4.5995548553669
ENSMUSG00000001473	Tubb6	chr18	0.630802705113394	1.01309488520294	0.845171643000972	0.416180245249964	0.999691296273799	-4.59774428894169
ENSMUSG00000025192	Entpd7	chr19	0.20382908371935	4.39309762046734	0.844622532263123	0.416473829856181	0.999691296273799	-4.61440123524794
ENSMUSG00000028469	Npr2	chr4	-0.156316316190899	7.34183823828638	-0.844482283270701	0.416548837005789	0.999691296273799	-4.65614315384585
ENSMUSG00000070427	Il18bp	chr7	-0.315753153421997	2.62553052753828	-0.844409696424731	0.416587661055273	0.999691296273799	-4.60281486880741
ENSMUSG00000044066	Cep68	chr11	-0.642561960026254	0.984415924674968	-0.844408013833042	0.416588561040955	0.999691296273799	-4.59756241304181
ENSMUSG00000027067	Ssrp1	chr2	-0.481710706339827	1.87027357832267	-0.844233829545499	0.416681735929019	0.999691296273799	-4.59970531251737
ENSMUSG00000029131	Dnajb6	chr5	-0.779179923134348	0.623432331375862	-0.844132386198429	0.41673600660775	0.999691296273799	-4.59688561340603
ENSMUSG00000039533	Mmd2	chr5	0.617636790622248	0.947015287834564	0.844047291394616	0.416781534732586	0.999691296273799	-4.59771266150733
ENSMUSG00000031628	Casp3	chr8	0.698030256696421	0.265436710040854	0.843994633273872	0.416809709993809	0.999691296273799	-4.59679676140383
ENSMUSG00000093445	Lrch4	chr5	-0.158065235818952	5.64779403545569	-0.843914880896638	0.416852384755094	0.999691296273799	-4.63474063687037
ENSMUSG00000027577	Chrna4	chr2	-0.135592863937388	6.19340085276582	-0.843613007676263	0.4170139409866	0.999691296273799	-4.64202650294853
ENSMUSG00000053801	Grwd1	chr7	0.194609072370848	5.18515820835717	0.843480354551065	0.417084947500726	0.999691296273799	-4.6276165074546
ENSMUSG00000046792	Zfp787	chr7	0.167144425710092	5.55627847405072	0.843406447943164	0.417124511733699	0.999691296273799	-4.63220104167614
ENSMUSG00000014767	Tbp	chr17	-0.135606867221299	7.144579302336	-0.843302107682428	0.417180372238275	0.999691296273799	-4.65341491723636
ENSMUSG00000042312	S100a13	chr3	-0.316428012307977	3.13005382174652	-0.84319093245925	0.417239897510952	0.999691296273799	-4.6049230242174
ENSMUSG00000034171	Faah	chr4	0.139655075908884	6.92416968333524	0.843030632930327	0.417325734914483	0.999691296273799	-4.65134013599173
ENSMUSG00000056870	Gulp1	chr1	0.32673600968006	2.54882588171585	0.843018414565933	0.417332278108062	0.999691296273799	-4.60196111723056
ENSMUSG00000023467	Tulp2	chr7	0.666712179272495	0.493765396973604	0.842978632297836	0.417353582835967	0.999691296273799	-4.59703913191439
ENSMUSG00000026535	Ifi202b	chr1	0.409965237741853	2.16487897805063	0.842852234921467	0.417421277694994	0.999691296273799	-4.60029249904291
ENSMUSG00000054405	Dnajc8	chr4	-0.358541769081948	2.97810682926879	-0.842671373183482	0.417518154981496	0.999691296273799	-4.60353160312313
ENSMUSG00000040328	Or2v1	NA	-0.186831054202419	6.98805497052498	-0.842642293769478	0.417533732572361	0.999691296273799	-4.65114808480945
ENSMUSG00000050666	Vstm4	chr14	-0.555357095629909	0.816068109476263	-0.8425656748944	0.417574778515307	0.999691296273799	-4.59746208934828
ENSMUSG00000031337	Mtm1	chrX	0.12076233209655	7.49386435265549	0.842219612274403	0.417760203570784	0.999691296273799	-4.65736707104115
ENSMUSG00000117853	Vmn1r88	chr7	0.513093729788283	2.04839128891807	0.842068353401837	0.417841267531687	0.999691296273799	-4.60015727544871
ENSMUSG00000029672	Fam3c	chr6	-0.157522118977042	8.12070437146761	-0.8419860213844	0.417885396065942	0.999691296273799	-4.66046386519075
ENSMUSG00000025980	Hspd1	chr1	-0.834106177396196	-0.186036769243664	-0.841823063232447	0.417972748056666	0.999691296273799	-4.59634255415117
ENSMUSG00000094447	9430069I07Rik	chr15	1.18888975432794	-0.755822997763836	0.841768877439861	0.418001796498214	0.999691296273799	-4.595989510517
ENSMUSG00000037139	Myom3	chr4	-0.253888688533928	3.78442713693438	-0.841765489887587	0.418003612574974	0.999691296273799	-4.609022321361
ENSMUSG00000033257	Ttll4	chr1	0.151249872658263	6.66409955800031	0.841546541346489	0.418121002792883	0.999691296273799	-4.64943366079546
ENSMUSG00000036466	Megf11	chr9	-0.576822459536895	1.00508025704191	-0.841466953179167	0.41816367983242	0.999691296273799	-4.59775174211204
ENSMUSG00000023110	Prmt5	chr14	0.269609941087937	5.10645204592252	0.841195974275879	0.418309007038883	0.999691296273799	-4.62431233578013
ENSMUSG00000021451	Sema4d	chr13	0.711816939672443	0.646902985193558	0.841066707961819	0.418378345111369	0.999691296273799	-4.59704897245822
ENSMUSG00000052962	Mrpl35	chr6	1.01216408324506	-0.311815010459862	0.840892590134308	0.418471753621185	0.999691296273799	-4.59613457611228
ENSMUSG00000005682	Pan2	chr10	0.140264135149651	5.74797396786136	0.840877746913558	0.418479717171462	0.999691296273799	-4.63734726815702
ENSMUSG00000036644	Tbc1d9b	chr11	-0.12133015864726	7.53243434209374	-0.840822336699518	0.418509446257583	0.999691296273799	-4.65720495048417
ENSMUSG00000000439	Mkrn2	chr6	1.27938741359732	-1.50645476193652	0.840771328616931	0.418536814735842	0.999691296273799	-4.59572996343266
ENSMUSG00000030213	Atf7ip	chr6	-0.115133354851514	8.20225953962086	-0.840721632573874	0.418563480394297	0.999691296273799	-4.66004769863908
ENSMUSG00000023008	Fmnl3	chr15	1.12091516034235	-1.10961762153489	0.840532784362572	0.418664822056788	0.999691296273799	-4.59586057328869
ENSMUSG00000021007	Spata7	chr12	-0.488886292562124	1.14077286497643	-0.840498335344041	0.418683310221022	0.999691296273799	-4.59817219452101
ENSMUSG00000009097	Tbx1	chr16	-0.163076775429758	5.80078060885657	-0.840492549855857	0.418686415241561	0.999691296273799	-4.63881448603125
ENSMUSG00000002222	Rmnd5a	chr6	-0.141656645585863	7.13740420494407	-0.840341951917516	0.418767245274382	0.999691296273799	-4.65525672517532
